id,text,label,sentiment
16224,sick of having constant bad dreams  grr,0,negative
3213,"I can't upgrade to pro version. Anytime I hit the Unlock button, the app will say ""some error happened (6). Please try again later.""",0,negative
12913, in bucher`s class?! i cried too!,0,negative
1783,"each time I check a task in its widget, it crashes and doesn't show any thing without any response to the other buttons. I was happy to find this app but can't use it because of the infinity crashes. :(",0,negative
8210,"Dates and times? No such thing here Sure you can colorcode and organize and 
sort your tasks to death, but strangely enough there's no changing when a 
reminder will go off, no setting when a task is due (perhaps if you used 
this for work or a meeting), or not even the ability to set a due date for 
a task. It can be put in the details, but when time is of the essence 
you're better off using a better task app",0,negative
3225," I had to look at it 3 times before it sunk in, totally shocked by it  tbh.",0,negative
7998,I love this calendar app! This is the only digital calendar that I have been happy with! I can easily see what I have coming up. I love the 'tasks' and the ability to make my to do list right on the app...and the ability to easily snooze a task ii didn't get to until tomorrow. LOVE IT!,2,positive
22037,"i`m gonna eat some chips??!! anybody, want some??? hahaha!",2,positive
7267,hi beautiful! How`s it going?  ,2,positive
11433,is frustrated by twitter...my picture will not load.,0,negative
2208,  Yeah I know what you mwan.,1,neutral
9418, got it at answered,1,neutral
26953, He was my reason for even going too haha.  Shaun of the Dead was too epic haha,2,positive
5436,This app is really functional and helpful. The widget is great. Caveat: you can only track seven habits without paying. It's one time five bucks and worth it though. Suggestion to the developer: make checked off habits go to the bottom of the list so we can see what we haven't done yet more easily.,2,positive
2643,"Two bugs right at the beginning of registration. First two images didn't load on the three slides intro, then when registering my info, it moved to the next screen but gave a name error and I couldn't make an avatar. Not a good first impression. Just deleted my account thru the website.",0,negative
10887,Sooo much work so little time,0,negative
1402,Why am I always the one on time. They are always late. I wanna sleep. I miss Mere.,0,negative
7204,UGH... I am soooo drag assing today  but on a brighter note I got my G1 update & it is the biznesssss!,1,neutral
2059," no prob, you have a sexy site there",1,neutral
19789,2026 2164 6790 9128  Add me up and lets play something.,1,neutral
25944,_crisis deathmatch? I don`t have that game. Plus.... I`m not really good at any games  lol,0,negative
2516,Just finished mowing the lawn.,1,neutral
25590,Going to buffalo wild wings to meet up with my best friends I haven`t seen in forever! Too bad I can`t eat the food,0,negative
8582,_cunning I gotta go to my cousin`s grad party,2,positive
6363," Oh no, but that means that you won`t be able to get pwned by my shottie this weekend",1,neutral
9171,Really like this calendar app and would recommend to other users. Though it really does need SMS support for sending automatic reminders to event attendees. By that I mean I would like to be able to create an event and add an attendee. When the event reminder comes round I would want the invited attendee to be sent a SMS text message reminding them in advance of the event. That functionality would make it a 5 star app for me.,1,neutral
15124, No one to rub it in,1,neutral
27245,"going out with my tita gi, sister and my beloved lola! Were going to treat her for dinner! Wohoo... So excited and hungry...",2,positive
22279," BAH, you`be made me all hungry now",0,negative
16739,Working!!! Still sick,0,negative
20483,checking iDestroy sales.... sales are good,2,positive
1618, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!,0,negative
12709,"When life, as you know it, doesn`t exist anymore.",0,negative
4264," You`re not the only one surprised that FreeTDS and UTF-8 don`t 'just work'. But you`ll get it right, eventually.",2,positive
5915,Happy Mother`s Day mommy and grandma haha  ily,2,positive
20240,"_Paradise Hi Dale, your welcome man! Hope ur weekend is going well. I think I would enjoy your Desert Paradise! fun, fun, fun!",2,positive
26755,just listened to Domination by Pantera on Grooveshark: http://tinysong.com/36pz,1,neutral
6516,I just bought pro on my tablet 15 minutes ago and then installed Sectograph on my phone and it says I have to buy pro again. What the heck happened with syncing google accounts,0,negative
26722,Happy Mothers Day. Take ur mothers into a special place.,2,positive
25887, I know. But the second problem being: he doesn`t REALLY exist still applies. Shame,0,negative
13398, Oh lovely - that is one thing Mum`s are great at!! Sounds yummy!  You are makin me hungry here! lol :-p,2,positive
21002,Heading to the U of Utah hospital. Have a great day everyone,2,positive
1087,Just touched down in Changi. +1/2 hrs to kill before heading to Penang.  Must fly singapore air more often!,1,neutral
3559,Surf`s up this week - starting this afternoon,1,neutral
26126,I`m getting more and more followers... look out Ashton!,1,neutral
4142,"I just bought premium and realized I made a mistake right away! It told me to register to sync my data and I did. Sync option wouldn't do anything. I wasn't able to set a username because of some unknown error all the time. Then half the screen was empty and I decided it was a glitch and reinstalled it and now ALL MY DATA IS GONE! So stupid! I just paid 10 bucks to be able to create more than 5 habits and I lost everything! Don't recommend this app, so disappointed...",0,negative
8972,"Def prefer this to Google calendar, wish it was easier to see and switch to month view.",1,neutral
7274,Most of the things are paid,0,negative
15268,ouch... head hurts,0,negative
1194,"Being a ""free version"" user, regularly. I can boast about Todoist's opening yield of tools you receive. Although they are not much different or more varied than most other task apps. What makes Todoist stand out is the easy-to-operate platform. The simplicity mixed with the intuitive functionality makes this a hair more effective, enjoyable, & my recommendation for anyone needing some help being more structured. It helped me greatly.",1,neutral
5155, i will do that..,1,neutral
11857, Don`t be mad at me.  Please? ::puppy dog eyes::,0,negative
1117,Good days with good friends make me not regret living,2,positive
8428,"The app looks and feels good, but it just doesn't work for me. I wanted this app mainly for the widget but it is almost useless. When you cross of an item it doesn't show up in the widget and when you edit the list in app, it doesn't update on the widget. According to the dev it's Xiaomi's fault, which I think is a possibility so be aware of this when you download it.",2,positive
4184,Grad present photos on facebook,1,neutral
8256,"this app is really very good and have a simple interface and easy to create tasks unlike other apps which are really cluttered. This is what i exactly needed. However, the problem is, if the phone is locked, it doesnt ring at all. Also, the alarm doesnt go off at the right time. if i have set an alarm at 10am for a task, it some times goes at 10:10. if it is locked, it doesnt go at all. please please fix this.",1,neutral
2280,"Awesome app. Just want one feature, though, namely setting up the feature of an advanced timer for a task if one wants. Then will make the rating 5* from the current 4*.",2,positive
598, sorry 19/female/atl very lonely,0,negative
984,"I was facing a problem that my reminder never pop out at notification bar when it's time. I have send a few message to support team regarding this problem. But no one reply, just a member who call David, he sent me a welcome message. Then I replied him with my problem as well. He did not reply too. I have just paid for 1 year package, now I hope I can get my refund.",0,negative
12503,  Yeah eCpm is going UP and down badly - hope things improve,1,neutral
9113,Nice calendar but where is the Jewish Calendar maybe you could offer more options,1,neutral
2800,tiiiired but i cant sleep,0,negative
2975,Good Morning twitters!!! I am soooo tired...I really need 2 stay off of twitter...LOL this **** is taking over my life...LOL,1,neutral
8470,: AWW! Thank you honey.. Didja get mommy a daddy?,2,positive
8945,"Best free calendar app I've used, syncs with Google and outlook calendars...... ....Edited from 5 to 2 stars...the video ads are too painful. I've already read the default reply to the other reviews complaining about this. I know the fee is low and one time...I promised myself I'd get the paid versions of all the free software I use once I'm not on student income. But I'm not rewarding this painful ad practice by going paid. I will pay for a different calendar.",0,negative
